matrix,control,z_r_statistic_mean,z_unfold_mean_spacing,z_unfold_frac_nonpositive,z_nn_KS_GOE,z_nn_KS_Poisson,z_delta3_L5,z_delta3_L10,z_delta3_L50,z_sigma2_L5,z_sigma2_L10,z_sigma2_L20,n_levels,branch,r_statistic_mean,unfold_mean_spacing,unfold_frac_nonpositive,unfold_n_levels,nn_KS_GOE,nn_KS_Poisson,brody_beta,delta3_L5,delta3_L10,delta3_L50,sigma2_L5,sigma2_L10,sigma2_L20
synthetic:blocks,real,-5.544507520316872,0.422439006972393,nan,6.0683367199473075,-3.7832327689821947,6.725413343602536,5.892208708167829,3.665898662265714,4.1444076859420775,4.275887517161649,2.952945271173152,280,cheb,0.427678032009537,0.9995949099816003,0.0,280,0.10554379422629781,0.1430467692822014,nan,0.23885854670266182,0.3221398370146904,0.5595104198587706,1.0365435719750025,1.3303145577750115,1.3351719311000352
synthetic:blocks,entry_shuffle,-0.25437445437648204,0.28475664150335056,nan,-0.8975459438102701,0.01262041207403465,1.3922697138933495,1.104052406127665,0.04857236891637243,-0.7778781199988519,-0.8380568787609002,0.16977109250651537,280,cheb,0.5336151212319472,0.999176751140089,0.0,280,0.028162336961118473,0.23157282708143667,nan,0.18390355299345384,0.24626356510901595,0.38982610993931116,0.7069172111000022,0.7983310993750052,0.9537315959000239
synthetic:blocks,row_shuffle,-1.150082489440017,-0.6895667668580027,nan,-0.24309761528033766,-0.4960353664436765,0.2335433399062279,-0.5348480389734335,-0.7585339904334343,-1.1881561513681969,-0.7911681204704001,-0.6879248359778771,280,cheb,0.5156781996375397,0.9962176071254596,0.0,280,0.03543236544292028,0.219710068249325,nan,0.17196354068281072,0.2202924714448771,0.3519657471985555,0.6794424849749952,0.8032087519000015,0.8361824230999559
synthetic:blocks,col_shuffle,-1.4198797430242305,-0.08376379909172084,nan,0.7383083225723782,-0.5752233801110862,1.9515261863018385,2.141971049744273,0.733418735243995,1.9851627599694046,0.9229621420926238,0.2923754991465449,280,cheb,0.5102753987308991,0.998057507727997,0.0,280,0.04633444710370693,0.2178632627116627,nan,0.1896663709591718,0.26271110613549975,0.42195140736819015,0.8919473264000004,0.9815229600000066,0.9705348079750138
synthetic:blocks,gaussian_match,0.5749805557630018,-0.2895128478311264,nan,1.5167227435088824,0.7493911584166429,0.08647788972308977,-0.15806604580850978,-0.6648184822105377,-0.9107213352532149,-0.8945289003969729,-0.6354465155054141,280,cheb,0.5502232962269898,0.9974326217190311,0.0,280,0.054981569823945975,0.24875563330824718,nan,0.17044811536318608,0.22626320655859142,0.3563618259738627,0.6980212169750004,0.7924565377750099,0.843374695975001
